0: [[26, 43, 12, 13, 22], [21, 37, 19, 16, 7], [77, 1, 24], [41, 75, 15, 76, 14], [20, 4, 6, 30, 73, 48], [52, 18, 8, 57, 35, 5, 23], [31, 46, 51, 60, 63, 47, 55, 27], [28, 39, 29, 44, 32, 53, 10], [33, 34, 50, 36, 40], [38, 42, 45, 58, 11, 54, 56, 59, 84, 61], [62, 74, 65, 72], [67, 66, 69, 70, 68, 71, 79, 3], [9, 81, 25, 78, 82, 2, 49, 83, 64, 80], [17, 87, 85, 86, 88]]
102: [[22, 43, 36, 11, 1, 5, 2, 3, 4, 7, 24, 9, 10, 12, 14, 8, 15, 13, 29, 18], [20, 17, 26, 6, 21, 25, 16, 23, 58, 27, 19, 31, 56, 28, 33, 48, 44, 34, 37], [46, 39, 30, 32, 47, 35, 40, 41, 38, 42, 45, 52, 60, 50, 53, 51, 62, 49, 57, 54], [55, 59, 63, 61, 65, 72, 64, 68, 70, 77, 67, 66, 71, 74, 73, 69, 75, 76, 78, 79, 87, 80, 82, 81, 84, 83, 86, 85, 88]]
103: [[22, 43, 36, 7, 1, 3, 2, 6, 12, 4, 10, 9, 5, 30, 25, 13, 8, 11, 29], [24, 16, 23, 19, 14, 20, 21, 31, 27, 15, 17, 18, 28, 56, 61, 26, 32, 40, 44], [35, 34, 39, 45, 41, 33, 42, 37, 38, 46, 47, 53, 48, 49, 50, 54, 52, 55, 63, 57, 51], [59, 62, 58, 60, 64, 68, 73, 67, 66, 65, 74, 72, 71, 70, 79, 69, 78, 75, 76, 77, 82, 81, 80, 86, 83, 87, 85, 84, 88]]
104: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 14, 5, 13, 12, 11, 9, 8, 10, 15, 17], [25, 19, 16, 50, 21, 18, 52, 29, 20, 23, 26, 24, 62, 45, 27, 35, 30, 40, 48], [28, 42, 31, 59, 32, 33, 34, 37, 38, 46, 44, 51, 39, 53, 54, 56, 41, 47, 55, 49], [60, 57, 61, 58, 63, 64, 76, 65, 70, 67, 66, 74, 78, 71, 68, 72, 69, 79, 75, 73, 77, 83, 81, 80, 84, 85, 87, 82, 86, 88]]
105: [[22, 43, 36, 7, 1, 6, 2, 4, 5, 3, 8, 11, 12, 15, 13, 30, 14, 9, 24], [23, 25, 20, 16, 28, 10, 21, 29, 27, 26, 17, 18, 62, 45, 19, 31, 32, 33, 35, 37], [40, 38, 39, 41, 42, 46, 44, 34, 47, 48, 54, 49, 56, 61, 51, 53, 50, 52, 55, 58], [59, 57, 60, 63, 65, 72, 66, 71, 67, 64, 68, 69, 79, 70, 73, 75, 74, 77, 78, 76, 83, 81, 80, 84, 85, 87, 82, 86, 88]]
106: [[22, 43, 36, 7, 1, 5, 2, 10, 4, 9, 11, 6, 8, 12, 14, 20, 13, 28, 15], [21, 17, 26, 18, 19, 16, 29, 23, 24, 60, 25, 31, 30, 3, 56, 53, 27, 35, 37, 32], [48, 34, 46, 38, 40, 39, 44, 33, 41, 42, 62, 45, 47, 49, 50, 52, 54, 51, 55], [57, 59, 63, 58, 61, 65, 76, 64, 69, 66, 71, 67, 68, 70, 78, 74, 72, 73, 75, 79, 77, 80, 81, 86, 82, 87, 84, 83, 85, 88]]
107: [[22, 43, 36, 3, 1, 7, 2, 6, 4, 12, 8, 9, 5, 11, 13, 29, 10, 14, 15], [25, 23, 16, 24, 26, 17, 18, 21, 20, 27, 28, 30, 42, 31, 60, 19, 37, 32, 34, 38], [33, 35, 41, 39, 40, 46, 44, 45, 49, 47, 48, 59, 58, 51, 61, 52, 50, 55, 56, 53], [54, 63, 57, 62, 65, 72, 68, 69, 71, 66, 78, 67, 76, 70, 75, 74, 73, 77, 79, 83, 88, 82, 64, 80, 85, 81, 87, 86, 84]]
108: [[22, 43, 36, 7, 1, 6, 2, 9, 3, 15, 8, 5, 10, 21, 11, 12, 14, 4, 13, 29], [26, 17, 19, 18, 24, 16, 20, 23, 31, 25, 27, 30, 50, 39, 32, 28, 42, 33, 44, 34], [37, 40, 47, 38, 35, 45, 63, 48, 41, 46, 51, 53, 57, 52, 62, 54, 49, 55, 61], [58, 56, 59, 60, 68, 72, 64, 70, 65, 78, 73, 66, 67, 71, 69, 75, 74, 77, 76, 79, 82, 80, 86, 88, 84, 87, 85, 81, 83]]
109: [[22, 43, 36, 7, 1, 3, 2, 8, 12, 14, 4, 6, 24, 28, 11, 10, 15, 13, 9], [17, 20, 19, 5, 18, 21, 23, 29, 16, 27, 25, 30, 54, 58, 31, 37, 33, 55, 42], [32, 53, 44, 40, 38, 35, 47, 34, 41, 59, 49, 39, 45, 63, 46, 48, 61, 50, 60, 51], [26, 52, 56, 57, 62, 65, 64, 70, 67, 66, 68, 73, 71, 78, 74, 69, 72, 77, 75, 79, 76, 82, 80, 86, 81, 83, 87, 84, 85, 88]]
110: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 10, 11, 13, 3, 8, 15, 12, 14, 30, 20], [25, 17, 16, 50, 19, 21, 18, 23, 28, 52, 27, 24, 59, 9, 48, 26, 55, 40, 41, 35], [34, 29, 63, 31, 44, 39, 32, 33, 37, 42, 38, 60, 51, 46, 56, 45, 53, 58, 47], [49, 54, 57, 62, 61, 65, 72, 66, 70, 64, 67, 76, 77, 69, 68, 74, 73, 71, 75, 78, 79, 80, 81, 86, 82, 87, 84, 83, 85, 88]]
111: [[22, 43, 36, 7, 1, 6, 2, 4, 13, 5, 16, 11, 8, 3, 14, 10, 31, 9, 23, 12], [17, 24, 15, 25, 20, 27, 18, 19, 58, 21, 29, 26, 51, 28, 44, 30, 33, 40, 61, 62], [34, 32, 39, 37, 38, 35, 41, 45, 49, 42, 47, 52, 46, 48, 50, 55, 54, 53, 57], [56, 59, 60, 63, 65, 72, 70, 66, 64, 69, 71, 74, 68, 78, 79, 76, 75, 67, 73, 77, 83, 81, 80, 82, 85, 86, 87, 84, 88]]
112: [[22, 43, 36, 7, 1, 5, 2, 3, 4, 9, 10, 14, 12, 6, 8, 19, 16, 11], [15, 27, 48, 13, 28, 26, 18, 20, 24, 21, 29, 23, 17, 57, 30, 25, 62, 31, 35, 33], [39, 51, 34, 32, 46, 37, 44, 42, 38, 40, 47, 41, 45, 49, 54, 53, 50, 52, 61, 55, 58], [56, 59, 60, 63, 65, 64, 68, 78, 67, 85, 69, 70, 66, 73, 72, 74, 71, 75, 76, 79, 83, 81, 88, 80, 87, 82, 84, 86, 77]]
113: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 5, 9, 11, 8, 15, 6, 12, 13, 28], [24, 23, 14, 19, 16, 20, 21, 17, 26, 25, 27, 29, 30, 31, 34, 56, 50, 40, 35, 18, 39], [47, 46, 38, 37, 32, 42, 45, 62, 49, 54, 53, 44, 41, 33, 48, 60, 55, 58, 59, 52], [51, 61, 57, 63, 65, 64, 74, 66, 69, 71, 67, 68, 77, 70, 79, 76, 73, 72, 75, 78, 82, 81, 80, 86, 83, 85, 84, 87, 88]]
114: [[22, 43, 36, 7, 1, 3, 2, 9, 4, 8, 6, 13, 20, 14, 5, 26, 11, 10, 12, 15], [16, 17, 19, 24, 18, 23, 21, 25, 31, 27, 30, 28, 58, 56, 29, 41, 32, 35, 50], [34, 39, 38, 42, 33, 44, 47, 37, 40, 45, 61, 59, 46, 51, 48, 49, 53, 55, 54, 60], [52, 57, 62, 63, 65, 72, 64, 67, 70, 68, 66, 77, 73, 71, 69, 78, 74, 76, 75, 82, 79, 80, 86, 81, 83, 87, 85, 84, 88]]
115: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 6, 8, 10, 14, 11, 28, 9, 19, 13, 12], [27, 56, 18, 15, 21, 16, 17, 20, 23, 24, 25, 26, 29, 30, 50, 41, 32, 35, 31], [38, 47, 37, 34, 33, 42, 39, 44, 46, 49, 58, 51, 40, 45, 59, 48, 53, 54, 61, 57], [55, 62, 52, 60, 63, 68, 64, 65, 70, 66, 69, 75, 67, 71, 76, 79, 77, 73, 72, 74, 83, 78, 80, 81, 82, 85, 84, 86, 87, 88]]
116: [[22, 43, 36, 7, 1, 5, 2, 6, 10, 4, 12, 3, 9, 8, 27, 11, 13, 14, 29], [16, 53, 18, 52, 21, 15, 38, 17, 28, 25, 19, 62, 20, 50, 31, 56, 26, 33, 51], [61, 34, 46, 32, 41, 47, 42, 23, 24, 57, 40, 44, 30, 35, 45, 37, 49, 39, 60, 48], [54, 55, 59, 58, 63, 66, 68, 65, 71, 67, 64, 70, 78, 77, 73, 69, 75, 74, 76, 72, 79, 86, 81, 84, 80, 85, 82, 83, 87, 88]]
117: [[22, 43, 36, 7, 1, 5, 2, 17, 8, 12, 6, 9, 3, 4, 15, 14, 13, 18, 26], [19, 11, 10, 16, 28, 20, 21, 23, 31, 25, 24, 27, 29, 45, 30, 59, 40, 32, 54, 34], [33, 47, 39, 35, 37, 41, 42, 38, 46, 44, 49, 57, 50, 56, 58, 51, 48, 52, 53, 61], [62, 60, 55, 63, 65, 72, 76, 64, 70, 66, 78, 73, 71, 74, 68, 69, 67, 75, 77, 85, 84, 81, 88, 79, 80, 87, 83, 86, 82]]
118: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 5, 12, 9, 8, 14, 10, 31, 15, 11, 13], [16, 20, 19, 18, 21, 29, 17, 28, 23, 25, 26, 58, 30, 24, 27, 56, 32, 42, 33], [51, 39, 34, 37, 41, 38, 35, 45, 46, 49, 47, 52, 40, 44, 54, 50, 62, 55, 63, 48], [53, 57, 59, 61, 60, 65, 64, 68, 74, 67, 77, 66, 71, 69, 76, 72, 73, 70, 78, 75, 79, 81, 80, 85, 82, 83, 87, 84, 86, 88]]
119: [[22, 43, 36, 7, 1, 3, 2, 4, 12, 10, 5, 13, 6, 8, 14, 9, 11, 27, 16], [23, 21, 20, 15, 19, 18, 25, 26, 30, 17, 24, 31, 28, 46, 29, 63, 32, 39, 52, 33], [34, 38, 54, 47, 35, 37, 42, 41, 51, 48, 40, 44, 50, 45, 49, 58, 60, 53, 56, 55], [57, 59, 61, 62, 66, 68, 64, 73, 67, 75, 69, 65, 70, 71, 78, 76, 79, 72, 74, 77, 83, 80, 81, 86, 82, 84, 87, 85, 88]]
120: [[22, 43, 36, 7, 1, 3, 2, 9, 4, 12, 6, 8, 5, 30, 10, 13, 17, 15, 14, 23], [16, 19, 11, 20, 26, 24, 25, 29, 56, 28, 21, 27, 50, 31, 37, 60, 40, 35, 34], [33, 39, 32, 41, 38, 46, 42, 44, 47, 45, 62, 48, 51, 54, 53, 55, 52, 61, 49], [57, 58, 59, 63, 64, 65, 72, 18, 69, 66, 70, 67, 68, 79, 75, 71, 74, 73, 77, 76, 78, 81, 82, 80, 86, 83, 84, 87, 85, 88]]
121: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 12, 3, 11, 24, 9, 14, 8, 17, 23, 26, 10], [27, 19, 18, 15, 20, 16, 21, 28, 29, 31, 30, 25, 13, 33, 58, 32, 62, 34, 35], [50, 44, 46, 38, 41, 37, 42, 40, 45, 47, 39, 48, 49, 56, 60, 51, 52, 55, 57, 54], [59, 61, 53, 63, 66, 72, 64, 67, 68, 71, 65, 77, 70, 74, 69, 76, 75, 73, 78, 79, 82, 85, 80, 84, 81, 87, 86, 83, 88]]
122: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 8, 11, 6, 29, 9, 15, 14, 12, 13], [25, 17, 18, 16, 20, 19, 21, 23, 27, 24, 28, 57, 26, 44, 31, 33, 58, 48, 40], [51, 30, 32, 35, 41, 34, 38, 62, 37, 39, 45, 61, 42, 52, 46, 47, 50, 49, 55, 59, 53, 10], [56, 54, 60, 63, 64, 72, 68, 69, 67, 65, 70, 74, 66, 77, 71, 75, 73, 76, 78, 79, 82, 81, 80, 84, 83, 85, 86, 87, 88]]
123: [[22, 43, 36, 5, 1, 3, 2, 12, 4, 6, 11, 10, 8, 13, 9, 15, 18, 24, 14], [20, 16, 23, 17, 25, 19, 26, 28, 29, 27, 30, 63, 21, 32, 31, 40, 41, 48, 34, 49, 7], [46, 38, 37, 42, 58, 33, 45, 35, 44, 47, 51, 39, 53, 50, 52, 54, 55, 56, 60], [59, 61, 57, 62, 65, 68, 66, 64, 71, 70, 74, 77, 67, 69, 72, 78, 73, 76, 75, 79, 82, 80, 83, 86, 85, 81, 84, 87, 88]]
124: [[22, 43, 36, 7, 1, 5, 2, 9, 3, 4, 8, 6, 15, 11, 10, 30, 12, 13, 17, 14], [23, 16, 18, 27, 19, 20, 31, 24, 29, 34, 35, 25, 26, 33, 28, 39, 59, 21, 42, 38], [41, 32, 40, 44, 37, 45, 52, 47, 46, 50, 56, 51, 54, 48, 55, 58, 53, 62, 49], [63, 57, 60, 61, 65, 64, 72, 79, 66, 70, 76, 69, 68, 67, 77, 75, 73, 71, 74, 78, 86, 81, 80, 82, 87, 83, 85, 84, 88]]
125: [[22, 43, 36, 7, 1, 5, 2, 4, 14, 3, 12, 13, 9, 6, 8, 10, 11, 15, 24, 23], [19, 18, 27, 16, 21, 17, 26, 29, 25, 20, 63, 28, 51, 60, 58, 35, 34, 37, 61, 30], [33, 39, 47, 41, 31, 42, 40, 32, 38, 44, 49, 45, 48, 53, 50, 46, 52, 57, 55], [56, 54, 59, 62, 66, 68, 64, 73, 65, 76, 79, 69, 70, 67, 78, 71, 77, 72, 74, 75, 84, 81, 80, 85, 83, 86, 87, 82, 88]]
126: [[22, 43, 36, 7, 1, 5, 2, 3, 4, 6, 12, 11, 8, 9, 13, 14, 15, 27, 30, 16], [19, 10, 17, 21, 24, 20, 23, 18, 25, 28, 26, 31, 51, 54, 29, 62, 50, 55, 32, 41], [44, 40, 33, 39, 34, 42, 35, 38, 37, 53, 45, 46, 47, 52, 49, 57, 48, 58, 56], [60, 61, 59, 63, 65, 72, 64, 69, 66, 71, 70, 76, 73, 67, 79, 68, 75, 74, 78, 77, 80, 84, 83, 82, 81, 86, 85, 87, 88]]
127: [[26, 43, 36, 13, 16, 6, 3, 5, 8, 14, 11, 4, 12, 9, 15, 2, 74, 30, 21], [7, 18, 50, 1, 52, 48, 20, 24, 25, 19, 22, 17, 31, 38, 51, 61, 57, 23, 27, 59], [28, 39, 44, 46, 40, 55, 10, 29, 34, 56, 33, 35, 37, 32, 45, 42, 41, 53, 58, 47], [54, 49, 60, 62, 64, 72, 65, 63, 71, 68, 70, 66, 78, 67, 77, 73, 69, 75, 87, 76, 84, 81, 79, 80, 85, 83, 82, 86, 88]]
128: [[22, 43, 36, 11, 1, 4, 3, 6, 12, 5, 9, 10, 2, 8, 7, 13, 30, 20, 29, 27], [19, 26, 14, 24, 15, 25, 16, 28, 48, 17, 18, 52, 61, 60, 21, 58, 33, 38, 23], [47, 44, 31, 37, 32, 34, 41, 42, 45, 40, 55, 46, 49, 51, 35, 39, 50, 53, 59], [56, 54, 57, 63, 62, 66, 64, 70, 72, 69, 71, 65, 68, 75, 73, 67, 74, 77, 78, 76, 79, 83, 80, 81, 82, 84, 87, 85, 86, 88]]
129: [[22, 43, 36, 7, 1, 3, 2, 4, 5, 13, 8, 6, 10, 12, 9, 11, 16, 14], [19, 17, 18, 21, 20, 26, 27, 29, 30, 24, 23, 31, 28, 25, 37, 38, 59, 32, 39, 15], [33, 35, 44, 41, 47, 34, 45, 42, 40, 48, 46, 61, 53, 49, 54, 60, 52, 50, 51, 62, 55], [56, 57, 58, 63, 64, 76, 66, 69, 67, 71, 68, 65, 72, 77, 78, 75, 74, 70, 73, 81, 79, 80, 83, 82, 87, 85, 84, 86, 88]]
130: [[22, 43, 36, 5, 3, 1, 2, 6, 12, 4, 7, 8, 11, 10, 13, 26, 30, 25, 24], [27, 18, 29, 14, 21, 17, 19, 15, 53, 16, 20, 31, 23, 61, 33, 28, 9, 32, 58, 60], [39, 47, 37, 41, 52, 48, 34, 42, 35, 38, 57, 50, 40, 44, 45, 51, 62, 54, 46, 49], [55, 56, 63, 59, 65, 72, 66, 64, 71, 75, 67, 70, 68, 69, 73, 76, 74, 78, 77, 79, 82, 81, 87, 80, 83, 84, 86, 85, 88]]
131: [[22, 43, 36, 7, 1, 3, 2, 8, 12, 4, 15, 9, 5, 11, 6, 20, 14, 10, 13, 21], [16, 17, 55, 18, 30, 23, 19, 29, 26, 31, 24, 51, 25, 27, 57, 32, 28, 37, 41, 33], [35, 63, 46, 40, 34, 42, 39, 44, 62, 38, 45, 49, 53, 59, 54, 60, 48, 52, 56], [50, 61, 58, 47, 66, 72, 68, 64, 65, 74, 76, 67, 79, 70, 73, 69, 71, 77, 75, 78, 81, 82, 83, 80, 85, 84, 86, 87, 88]]
132: [[22, 43, 36, 3, 1, 7, 2, 12, 4, 5, 10, 8, 9, 11, 15, 14, 31, 13, 18, 27], [19, 16, 21, 20, 24, 58, 17, 28, 26, 23, 56, 25, 29, 55, 41, 6, 33, 49, 30], [54, 37, 42, 32, 38, 35, 34, 46, 39, 62, 40, 44, 45, 53, 61, 47, 48, 59, 50], [51, 57, 52, 60, 63, 65, 72, 68, 69, 67, 73, 78, 66, 64, 79, 70, 71, 74, 75, 76, 77, 81, 80, 87, 82, 85, 83, 86, 84, 88]]
133: [[22, 43, 36, 11, 1, 2, 3, 13, 6, 5, 9, 4, 12, 10, 7, 30, 20, 8, 19, 31], [24, 14, 18, 15, 16, 21, 27, 17, 28, 57, 26, 23, 59, 25, 34, 61, 49, 32], [40, 39, 44, 29, 41, 33, 42, 35, 37, 45, 62, 53, 46, 47, 38, 51, 55, 52, 48, 50, 56], [54, 60, 58, 63, 65, 64, 68, 69, 67, 66, 71, 70, 74, 72, 73, 75, 77, 76, 78, 79, 82, 80, 83, 81, 84, 87, 85, 86, 88]]
134: [[26, 43, 36, 7, 2, 5, 1, 3, 20, 15, 77, 11, 10, 9, 4, 6, 12, 8, 13, 14], [22, 31, 17, 57, 24, 16, 21, 59, 55, 29, 30, 23, 46, 51, 60, 47, 38, 49, 19], [44, 37, 25, 40, 28, 32, 34, 33, 35, 50, 53, 39, 41, 42, 45, 58, 48, 54, 56], [63, 52, 61, 62, 64, 65, 72, 66, 69, 68, 70, 74, 71, 75, 67, 73, 76, 27, 78, 79, 18, 85, 82, 81, 80, 86, 83, 84, 87, 88]]
135: [[22, 43, 36, 5, 1, 7, 2, 6, 4, 11, 3, 9, 29, 8, 28, 10, 14, 12, 17, 25], [19, 81, 13, 15, 21, 16, 18, 20, 23, 31, 30, 27, 24, 26, 37, 33, 60, 34, 35], [40, 46, 41, 32, 45, 44, 42, 38, 47, 48, 53, 50, 54, 49, 57, 51, 39, 52, 63, 55], [56, 59, 58, 62, 64, 72, 68, 61, 65, 69, 67, 79, 66, 71, 70, 76, 74, 77, 78, 73, 82, 75, 80, 84, 85, 83, 86, 87, 88]]
136: [[22, 43, 36, 7, 1, 19, 2, 4, 12, 5, 14, 3, 8, 15, 16, 10, 29, 9, 31], [11, 13, 6, 54, 18, 17, 21, 20, 25, 59, 23, 26, 24, 46, 27, 40, 28, 30, 33, 34, 35], [37, 39, 42, 32, 49, 44, 41, 47, 38, 45, 50, 48, 56, 58, 51, 52, 55, 53, 57], [60, 62, 61, 63, 67, 64, 66, 70, 65, 68, 69, 71, 76, 72, 75, 77, 79, 73, 78, 74, 82, 83, 81, 80, 85, 84, 86, 87, 88]]
137: [[22, 43, 36, 7, 1, 6, 2, 5, 4, 8, 14, 10, 3, 9, 31, 17, 11, 15, 13, 18], [19, 16, 52, 12, 25, 56, 20, 30, 23, 26, 29, 21, 62, 24, 48, 27, 33, 51, 47], [35, 46, 50, 34, 37, 32, 38, 40, 28, 39, 59, 54, 41, 42, 44, 45, 53, 49, 61], [55, 57, 58, 60, 63, 64, 72, 69, 71, 67, 73, 66, 65, 68, 70, 76, 74, 78, 75, 77, 79, 81, 82, 86, 80, 87, 85, 83, 84, 88]]
138: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 14, 10, 8, 6, 13, 9, 29, 11, 12, 19, 20], [21, 59, 49, 25, 15, 17, 16, 18, 26, 23, 27, 28, 30, 31, 53, 24, 35, 34, 38], [32, 37, 45, 39, 42, 44, 41, 33, 55, 40, 52, 46, 60, 51, 47, 54, 61, 62, 48], [50, 58, 56, 57, 63, 64, 76, 65, 70, 66, 67, 71, 68, 72, 77, 69, 74, 73, 78, 75, 79, 84, 85, 80, 88, 87, 83, 81, 82, 86]]
139: [[22, 43, 12, 7, 2, 5, 33, 6, 1, 4, 78, 9, 24, 11, 75, 13, 76, 14, 20, 16, 18], [28, 72, 17, 8, 10, 15, 26, 21, 29, 31, 58, 63, 52, 34, 23, 37, 39, 19, 56, 27], [25, 46, 32, 55, 30, 45, 35, 50, 38, 40, 47, 42, 61, 48, 36, 62, 41, 51], [44, 49, 53, 54, 65, 68, 66, 71, 69, 70, 64, 67, 73, 3, 77, 85, 57, 59, 60, 74, 79, 82, 83, 80, 81, 87, 86, 84, 88]]
140: [[22, 43, 36, 7, 1, 5, 2, 17, 12, 6, 8, 4, 10, 3, 15, 14, 9, 19, 24, 26, 11], [13, 16, 28, 18, 21, 20, 23, 27, 25, 29, 31, 45, 54, 59, 32, 33, 39, 34, 50, 30], [35, 38, 41, 37, 47, 42, 40, 44, 55, 51, 46, 49, 48, 52, 58, 56, 61, 57], [53, 60, 63, 62, 65, 72, 64, 71, 66, 67, 78, 79, 68, 74, 77, 69, 75, 70, 73, 81, 76, 83, 84, 85, 80, 86, 87, 82, 88]]
141: [[22, 43, 36, 7, 1, 3, 2, 13, 4, 5, 10, 8, 6, 25, 12, 14, 30, 21, 9, 11], [24, 27, 20, 15, 17, 18, 31, 19, 23, 29, 26, 28, 59, 16, 32, 38, 61, 34, 35], [41, 37, 33, 40, 45, 47, 60, 39, 42, 44, 50, 46, 48, 53, 51, 55, 49, 56, 57], [52, 62, 58, 54, 63, 64, 72, 68, 73, 66, 74, 70, 79, 65, 69, 67, 71, 78, 75, 76, 77, 82, 80, 85, 81, 83, 87, 86, 84, 88]]
142: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 3, 11, 8, 10, 9, 12, 20, 29, 14, 17], [23, 16, 21, 48, 13, 15, 18, 60, 24, 27, 50, 31, 19, 57, 25, 52, 26, 34, 61, 33], [28, 38, 30, 44, 35, 40, 47, 32, 37, 59, 42, 39, 62, 41, 49, 56, 45, 46, 63], [53, 51, 54, 55, 58, 66, 68, 65, 67, 64, 75, 70, 79, 71, 74, 69, 72, 77, 76, 73, 78, 81, 83, 84, 80, 85, 87, 82, 86, 88]]
143: [[22, 43, 12, 13, 16, 3, 6, 11, 4, 8, 14, 5, 10, 19, 9, 15, 21, 23, 25], [31, 53, 28, 33, 48, 18, 30, 24, 57, 7, 1, 34, 27, 62, 59, 60, 35, 29, 55], [26, 51, 36, 39, 20, 32, 45, 40, 37, 41, 47, 44, 46, 38, 49, 52, 58, 42, 54, 56], [50, 80, 61, 63, 64, 65, 73, 66, 69, 76, 67, 68, 71, 70, 77, 75, 83, 85, 72, 88, 2, 78, 79, 74, 81, 17, 87, 82, 86, 84]]
144: [[26, 43, 36, 11, 7, 1, 5, 9, 2, 6, 69, 3, 12, 4, 71, 13, 10, 8, 16, 14], [15, 30, 19, 18, 48, 29, 24, 51, 20, 21, 63, 22, 62, 33, 50, 23, 25, 47, 27], [17, 28, 46, 31, 32, 41, 34, 39, 35, 37, 38, 40, 54, 44, 42, 59, 45, 53, 49], [52, 55, 61, 56, 57, 65, 72, 66, 58, 60, 70, 64, 73, 76, 67, 74, 81, 68, 75, 79, 77, 86, 78, 82, 80, 83, 87, 84, 85, 88]]
145: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 8, 12, 11, 6, 10, 9, 16, 14, 15, 13, 18, 17], [19, 29, 20, 23, 24, 28, 21, 26, 25, 56, 57, 30, 50, 34, 31, 54, 53, 32, 44], [42, 45, 33, 27, 38, 41, 46, 49, 39, 35, 55, 48, 60, 37, 40, 52, 47, 51, 58], [61, 62, 59, 63, 65, 64, 66, 69, 67, 68, 75, 70, 71, 77, 74, 73, 72, 76, 78, 79, 81, 80, 83, 82, 87, 84, 85, 86, 88]]
146: [[22, 43, 36, 7, 1, 6, 2, 4, 12, 13, 3, 10, 5, 8, 11, 9, 25, 14, 21], [23, 17, 15, 48, 24, 16, 18, 30, 26, 27, 19, 28, 20, 63, 29, 41, 46, 35, 34, 33], [37, 61, 32, 40, 31, 38, 42, 47, 58, 60, 59, 57, 44, 39, 51, 53, 56, 54, 45], [55, 49, 50, 52, 62, 65, 64, 68, 69, 67, 71, 66, 75, 72, 70, 73, 78, 77, 76, 79, 74, 84, 82, 85, 80, 86, 83, 81, 87, 88]]
147: [[22, 43, 36, 5, 1, 7, 2, 6, 12, 4, 9, 14, 8, 28, 3, 15, 11, 10, 25], [19, 24, 16, 13, 17, 21, 18, 23, 20, 29, 27, 26, 30, 56, 58, 31, 35, 32, 41], [52, 39, 34, 37, 33, 47, 46, 38, 40, 42, 44, 45, 50, 57, 48, 51, 49, 54, 53, 55, 62], [59, 61, 60, 63, 65, 68, 66, 64, 71, 67, 72, 79, 70, 77, 69, 73, 76, 75, 78, 74, 84, 82, 80, 86, 81, 87, 85, 83, 88]]
148: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 9, 10, 3, 8, 11, 14, 21, 13, 12, 15], [16, 20, 51, 34, 17, 26, 29, 25, 23, 18, 24, 27, 30, 37, 62, 19, 48, 35, 53, 28], [61, 45, 42, 44, 31, 38, 32, 41, 33, 46, 58, 60, 39, 40, 47, 57, 54, 59, 49], [50, 52, 55, 56, 63, 65, 68, 64, 67, 70, 75, 66, 71, 69, 74, 72, 77, 73, 79, 76, 78, 84, 81, 83, 80, 82, 86, 87, 85, 88]]
149: [[22, 43, 36, 7, 1, 5, 2, 4, 6, 3, 11, 9, 10, 15, 8, 30, 13, 12, 17], [23, 16, 20, 24, 18, 19, 21, 61, 25, 26, 59, 27, 54, 45, 29, 28, 40, 14, 31, 33], [32, 38, 39, 41, 35, 44, 37, 42, 34, 51, 46, 47, 62, 48, 49, 56, 50, 52, 58, 53], [55, 57, 60, 63, 65, 72, 66, 68, 64, 67, 71, 79, 70, 74, 69, 73, 75, 76, 77, 78, 83, 81, 80, 84, 85, 87, 82, 86, 88]]
150: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 12, 5, 8, 11, 6, 13, 28, 14, 9, 16, 26, 61], [19, 15, 21, 27, 17, 25, 18, 20, 31, 23, 24, 59, 40, 49, 29, 51, 58, 30, 34, 32], [35, 33, 39, 45, 41, 47, 37, 38, 42, 44, 48, 53, 46, 57, 50, 52, 55, 54], [56, 62, 60, 63, 65, 68, 72, 64, 71, 69, 75, 77, 66, 74, 67, 73, 70, 76, 78, 79, 81, 80, 85, 83, 84, 87, 86, 88, 82]]
151: [[22, 43, 36, 7, 2, 1, 3, 5, 9, 4, 8, 12, 6, 14, 10, 25, 15, 11, 26, 19], [17, 13, 16, 18, 23, 20, 21, 27, 28, 24, 31, 29, 61, 33, 56, 30, 44, 49, 38], [35, 47, 34, 41, 55, 54, 32, 39, 37, 40, 63, 53, 52, 51, 42, 57, 45, 46, 60, 62], [58, 48, 50, 59, 65, 72, 66, 64, 69, 74, 70, 79, 67, 68, 78, 71, 75, 73, 76, 77, 82, 80, 81, 83, 87, 85, 84, 86, 88]]
152: [[22, 43, 36, 11, 1, 5, 2, 3, 12, 6, 9, 4, 7, 15, 10, 8, 24, 29, 16], [23, 13, 19, 18, 25, 21, 20, 27, 17, 62, 28, 53, 54, 26, 30, 35, 37, 14, 34], [63, 38, 33, 41, 31, 42, 50, 40, 45, 39, 46, 32, 44, 60, 59, 47, 48, 49, 51, 52, 55], [56, 57, 58, 61, 65, 72, 66, 64, 71, 68, 70, 74, 67, 76, 75, 78, 73, 69, 77, 79, 82, 81, 83, 80, 87, 84, 86, 85, 88]]
